7|"July"|"None"|||||||||||||"14203332"|"148905065"
6|"June"|"None"|||||||||||||"14203332"|"148905066"
3|"March"|"None"|||||||||||||"14203332"|"148905067"
5|"May"|"None"|||||||||||||"14203332"|"148905068"
11|"November"|"None"|||||||||||||"14203332"|"148905069"
10|"October"|"None"|||||||||||||"14203332"|"148905070"
9|"September"|"None"|||||||||||||"14203332"|"148905071"
4|"April"|"None"|||||||||||||"14203335"|"148905096"
8|"August"|"None"|||||||||||||"14203335"|"148905097"
12|"December"|"None"|||||||||||||"14203335"|"148905098"
2|"February"|"None"|||||||||||||"14203335"|"148905099"
1|"January"|"None"|||||||||||||"14203335"|"148905100"
7|"July"|"None"|||||||||||||"14203335"|"148905101"
6|"June"|"None"|||||||||||||"14203335"|"148905102"
3|"March"|"None"|||||||||||||"14203335"|"148905103"
5|"May"|"None"|||||||||||||"14203335"|"148905104"
11|"November"|"None"|||||||||||||"14203335"|"148905105"
10|"October"|"None"|||||||||||||"14203335"|"148905106"
9|"September"|"None"|||||||||||||"14203335"|"148905107"
4|"April"|"None"|||||||||||||"14203338"|"148905132"
8|"August"|"None"|||||||||||||"14203338"|"148905133"
12|"December"|"None"|||||||||||||"14203338"|"148905134"
2|"February"|"None"|||||||||||||"14203338"|"148905135"
1|"January"|"None"|||||||||||||"14203338"|"148905136"
7|"July"|"None"|||||||||||||"14203338"|"148905137"
6|"June"|"None"|||||||||||||"14203338"|"148905138"
3|"March"|"None"|||||||||||||"14203338"|"148905139"
5|"May"|"None"|||||||||||||"14203338"|"148905140"
11|"November"|"None"|||||||||||||"14203338"|"148905141"
10|"October"|"None"|||||||||||||"14203338"|"148905142"
9|"September"|"None"|||||||||||||"14203338"|"148905143"
9|"September"|"None"|||||||||||||"14203331"|"148905048"
4|"April"|"None"|||||||||||||"14203331"|"148905049"
8|"August"|"None"|||||||||||||"14203331"|"148905050"
12|"December"|"None"|||||||||||||"14203331"|"148905051"
2|"February"|"None"|||||||||||||"14203331"|"148905052"
1|"January"|"None"|||||||||||||"14203331"|"148905053"
7|"July"|"None"|||||||||||||"14203331"|"148905054"
6|"June"|"None"|||||||||||||"14203331"|"148905055"
3|"March"|"None"|||||||||||||"14203331"|"148905056"
5|"May"|"None"|||||||||||||"14203331"|"148905057"
11|"November"|"None"|||||||||||||"14203331"|"148905058"
10|"October"|"None"|||||||||||||"14203331"|"148905059"
10|"October"|"None"|||||||||||||"14203334"|"148905084"
9|"September"|"None"|||||||||||||"14203334"|"148905085"
4|"April"|"None"|||||||||||||"14203334"|"148905086"
8|"August"|"None"|||||||||||||"14203334"|"148905087"
12|"December"|"None"|||||||||||||"14203334"|"148905088"
2|"February"|"None"|||||||||||||"14203334"|"148905089"
1|"January"|"None"|||||||||||||"14203334"|"148905090"
7|"July"|"None"|||||||||||||"14203334"|"148905091"
6|"June"|"None"|||||||||||||"14203334"|"148905092"
3|"March"|"None"|||||||||||||"14203334"|"148905093"
5|"May"|"None"|||||||||||||"14203334"|"148905094"
11|"November"|"None"|||||||||||||"14203334"|"148905095"
4|"April"|"None"|||||||||||||"14203337"|"148905120"
8|"August"|"None"|||||||||||||"14203337"|"148905121"
12|"December"|"None"|||||||||||||"14203337"|"148905122"
2|"February"|"None"|||||||||||||"14203337"|"148905123"
1|"January"|"None"|||||||||||||"14203337"|"148905124"
7|"July"|"None"|||||||||||||"14203337"|"148905125"
6|"June"|"None"|||||||||||||"14203337"|"148905126"
3|"March"|"None"|||||||||||||"14203337"|"148905127"
5|"May"|"None"|||||||||||||"14203337"|"148905128"
11|"November"|"None"|||||||||||||"14203337"|"148905129"
10|"October"|"None"|||||||||||||"14203337"|"148905130"
9|"September"|"None"|||||||||||||"14203337"|"148905131"
4|"April"|"None"|||||||||||||"14203340"|"148905156"
8|"August"|"None"|||||||||||||"14203340"|"148905157"
12|"December"|"None"|||||||||||||"14203340"|"148905158"
2|"February"|"None"|||||||||||||"14203340"|"148905159"
1|"January"|"None"|||||||||||||"14203340"|"148905160"
7|"July"|"None"|||||||||||||"14203340"|"148905161"
6|"June"|"None"|||||||||||||"14203340"|"148905162"
3|"March"|"None"|||||||||||||"14203340"|"148905163"
5|"May"|"None"|||||||||||||"14203340"|"148905164"
11|"November"|"None"|||||||||||||"14203340"|"148905165"
10|"October"|"None"|||||||||||||"14203340"|"148905166"
9|"September"|"None"|||||||||||||"14203340"|"148905167"
4|"April"|"None"|||||||||||||"14203336"|"148905108"
8|"August"|"None"|||||||||||||"14203336"|"148905109"
12|"December"|"None"|||||||||||||"14203336"|"148905110"
2|"February"|"None"|||||||||||||"14203336"|"148905111"
1|"January"|"None"|||||||||||||"14203336"|"148905112"
7|"July"|"None"|||||||||||||"14203336"|"148905113"
6|"June"|"None"|||||||||||||"14203336"|"148905114"
3|"March"|"None"|||||||||||||"14203336"|"148905115"
5|"May"|"None"|||||||||||||"14203336"|"148905116"
11|"November"|"None"|||||||||||||"14203336"|"148905117"
10|"October"|"None"|||||||||||||"14203336"|"148905118"
9|"September"|"None"|||||||||||||"14203336"|"148905119"
4|"April"|"None"|||||||||||||"14203339"|"148905144"
8|"August"|"None"|||||||||||||"14203339"|"148905145"
12|"December"|"None"|||||||||||||"14203339"|"148905146"
2|"February"|"None"|||||||||||||"14203339"|"148905147"
1|"January"|"None"|||||||||||||"14203339"|"148905148"
7|"July"|"None"|||||||||||||"14203339"|"148905149"
6|"June"|"None"|||||||||||||"14203339"|"148905150"
3|"March"|"None"|||||||||||||"14203339"|"148905151"
5|"May"|"None"|||||||||||||"14203339"|"148905152"
11|"November"|"None"|||||||||||||"14203339"|"148905153"
10|"October"|"None"|||||||||||||"14203339"|"148905154"
9|"September"|"None"|||||||||||||"14203339"|"148905155"
4|"April"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905012"
8|"August"|"None"|||||||||||||"14203328"|"148905013"
12|"December"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905014"
2|"February"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905015"
1|"January"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905016"
7|"July"|"None"|||||||||||||"14203328"|"148905017"
6|"June"|"None"|||||||||||||"14203328"|"148905018"
3|"March"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905019"
5|"May"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905020"
11|"November"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905021"
10|"October"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905022"
9|"September"|"None"|||"Very long (more than 30 days)"|0|15|30|||||||"14203328"|"148905023"
4|"April"|"None"|||||||||||||"14203341"|"148905168"
8|"August"|"None"|||||||||||||"14203341"|"148905169"
12|"December"|"None"|||||||||||||"14203341"|"148905170"
2|"February"|"None"|||||||||||||"14203341"|"148905171"
1|"January"|"None"|||||||||||||"14203341"|"148905172"
7|"July"|"None"|||||||||||||"14203341"|"148905173"
6|"June"|"None"|||||||||||||"14203341"|"148905174"
3|"March"|"None"|||||||||||||"14203341"|"148905175"
5|"May"|"None"|||||||||||||"14203341"|"148905176"
11|"November"|"None"|||||||||||||"14203341"|"148905177"
10|"October"|"None"|||||||||||||"14203341"|"148905178"
9|"September"|"None"|||||||||||||"14203341"|"148905179"
4|"April"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905348"
8|"August"|"Rare"|||||||||||||"14203356"|"148905349"
12|"December"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905350"
2|"February"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905351"
1|"January"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905352"
7|"July"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905353"
6|"June"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905354"
3|"March"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905355"
5|"May"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905356"
11|"November"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905357"
10|"October"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905358"
9|"September"|"Rare"|||"Long (7 to 30 days)"|0|15|30|||||||"14203356"|"148905359"
4|"April"|"None"||||0|15|30|||||||"14203359"|"148905384"
8|"August"|"None"|||||||||||||"14203359"|"148905385"
12|"December"|"None"||||0|15|30|||||||"14203359"|"148905386"
2|"February"|"None"||||0|15|30|||||||"14203359"|"148905387"
1|"January"|"None"||||0|15|30|||||||"14203359"|"148905388"
7|"July"|"None"|||||||||||||"14203359"|"148905389"
6|"June"|"None"||||0|15|30|||||||"14203359"|"148905390"
3|"March"|"None"||||0|15|30|||||||"14203359"|"148905391"
5|"May"|"None"||||0|15|30|||||||"14203359"|"148905392"
11|"November"|"None"||||0|15|30|||||||"14203359"|"148905393"
10|"October"|"None"||||0|15|30|||||||"14203359"|"148905394"
9|"September"|"None"|||||||||||||"14203359"|"148905395"
4|"April"|"None"|||||||||||||"14203352"|"148905300"
8|"August"|"None"|||||||||||||"14203352"|"148905301"
12|"December"|"None"|||||||||||||"14203352"|"148905302"
2|"February"|"None"|||||||||||||"14203352"|"148905303"
1|"January"|"None"|||||||||||||"14203352"|"148905304"
7|"July"|"None"|||||||||||||"14203352"|"148905305"
6|"June"|"None"|||||||||||||"14203352"|"148905306"
3|"March"|"None"|||||||||||||"14203352"|"148905307"
5|"May"|"None"|||||||||||||"14203352"|"148905308"
11|"November"|"None"|||||||||||||"14203352"|"148905309"
10|"October"|"None"|||||||||||||"14203352"|"148905310"
9|"September"|"None"|||||||||||||"14203352"|"148905311"
4|"April"|"None"|||||||||||||"14203355"|"148905336"
8|"August"|"None"|||||||||||||"14203355"|"148905337"
12|"December"|"None"|||||||||||||"14203355"|"148905338"
2|"February"|"None"|||||||||||||"14203355"|"148905339"
1|"January"|"None"|||||||||||||"14203355"|"148905340"
7|"July"|"None"|||||||||||||"14203355"|"148905341"
6|"June"|"None"|||||||||||||"14203355"|"148905342"
3|"March"|"None"|||||||||||||"14203355"|"148905343"
5|"May"|"None"|||||||||||||"14203355"|"148905344"
11|"November"|"None"|||||||||||||"14203355"|"148905345"
10|"October"|"None"|||||||||||||"14203355"|"148905346"
9|"September"|"None"|||||||||||||"14203355"|"148905347"
4|"April"|"None"|||||||||||||"14203358"|"148905372"
8|"August"|"None"|||||||||||||"14203358"|"148905373"
12|"December"|"None"|||||||||||||"14203358"|"148905374"
2|"February"|"None"|||||||||||||"14203358"|"148905375"
1|"January"|"None"|||||||||||||"14203358"|"148905376"
7|"July"|"None"|||||||||||||"14203358"|"148905377"
6|"June"|"None"|||||||||||||"14203358"|"148905378"
3|"March"|"None"|||||||||||||"14203358"|"148905379"
5|"May"|"None"|||||||||||||"14203358"|"148905380"
11|"November"|"None"|||||||||||||"14203358"|"148905381"
10|"October"|"None"|||||||||||||"14203358"|"148905382"
9|"September"|"None"|||||||||||||"14203358"|"148905383"
4|"April"|"None"|||||||||||||"14203344"|"148905204"
8|"August"|"None"|||||||||||||"14203344"|"148905205"
12|"December"|"None"|||||||||||||"14203344"|"148905206"
2|"February"|"None"|||||||||||||"14203344"|"148905207"
1|"January"|"None"|||||||||||||"14203344"|"148905208"
7|"July"|"None"|||||||||||||"14203344"|"148905209"
6|"June"|"None"|||||||||||||"14203344"|"148905210"
3|"March"|"None"|||||||||||||"14203344"|"148905211"
5|"May"|"None"|||||||||||||"14203344"|"148905212"
11|"November"|"None"|||||||||||||"14203344"|"148905213"
10|"October"|"None"|||||||||||||"14203344"|"148905214"
9|"September"|"None"|||||||||||||"14203344"|"148905215"
4|"April"|"None"|||||||||||||"14203361"|"148905408"
8|"August"|"None"|||||||||||||"14203361"|"148905409"
12|"December"|"None"|||||||||||||"14203361"|"148905410"
2|"February"|"None"|||||||||||||"14203361"|"148905411"
1|"January"|"None"|||||||||||||"14203361"|"148905412"
7|"July"|"None"|||||||||||||"14203361"|"148905413"
6|"June"|"None"|||||||||||||"14203361"|"148905414"
3|"March"|"None"|||||||||||||"14203361"|"148905415"
5|"May"|"None"|||||||||||||"14203361"|"148905416"
11|"November"|"None"|||||||||||||"14203361"|"148905417"
10|"October"|"None"|||||||||||||"14203361"|"148905418"
9|"September"|"None"|||||||||||||"14203361"|"148905419"
4|"April"|"None"|||||||||||||"14203343"|"148905192"
8|"August"|"None"|||||||||||||"14203343"|"148905193"
12|"December"|"None"|||||||||||||"14203343"|"148905194"
2|"February"|"None"|||||||||||||"14203343"|"148905195"
1|"January"|"None"|||||||||||||"14203343"|"148905196"
7|"July"|"None"|||||||||||||"14203343"|"148905197"
6|"June"|"None"|||||||||||||"14203343"|"148905198"
3|"March"|"None"|||||||||||||"14203343"|"148905199"
5|"May"|"None"|||||||||||||"14203343"|"148905200"
11|"November"|"None"|||||||||||||"14203343"|"148905201"
10|"October"|"None"|||||||||||||"14203343"|"148905202"
9|"September"|"None"|||||||||||||"14203343"|"148905203"
4|"April"|"None"|||||||||||||"14203357"|"148905360"
8|"August"|"None"|||||||||||||"14203357"|"148905361"
12|"December"|"None"|||||||||||||"14203357"|"148905362"
2|"February"|"None"|||||||||||||"14203357"|"148905363"
1|"January"|"None"|||||||||||||"14203357"|"148905364"
7|"July"|"None"|||||||||||||"14203357"|"148905365"
6|"June"|"None"|||||||||||||"14203357"|"148905366"
3|"March"|"None"|||||||||||||"14203357"|"148905367"
5|"May"|"None"|||||||||||||"14203357"|"148905368"
11|"November"|"None"|||||||||||||"14203357"|"148905369"
10|"October"|"None"|||||||||||||"14203357"|"148905370"
9|"September"|"None"|||||||||||||"14203357"|"148905371"
4|"April"|"None"|||||||||||||"14203360"|"148905396"
8|"August"|"None"|||||||||||||"14203360"|"148905397"
12|"December"|"None"|||||||||||||"14203360"|"148905398"
2|"February"|"None"|||||||||||||"14203360"|"148905399"
1|"January"|"None"|||||||||||||"14203360"|"148905400"
7|"July"|"None"|||||||||||||"14203360"|"148905401"
6|"June"|"None"|||||||||||||"14203360"|"148905402"
3|"March"|"None"|||||||||||||"14203360"|"148905403"
5|"May"|"None"|||||||||||||"14203360"|"148905404"
11|"November"|"None"|||||||||||||"14203360"|"148905405"
10|"October"|"None"|||||||||||||"14203360"|"148905406"
9|"September"|"None"|||||||||||||"14203360"|"148905407"
4|"April"|"None"|||||||||||||"14203349"|"148905264"
8|"August"|"None"|||||||||||||"14203349"|"148905265"
12|"December"|"None"|||||||||||||"14203349"|"148905266"
2|"February"|"None"|||||||||||||"14203349"|"148905267"
1|"January"|"None"|||||||||||||"14203349"|"148905268"
7|"July"|"None"|||||||||||||"14203349"|"148905269"
6|"June"|"None"|||||||||||||"14203349"|"148905270"
3|"March"|"None"|||||||||||||"14203349"|"148905271"
5|"May"|"None"|||||||||||||"14203349"|"148905272"
11|"November"|"None"|||||||||||||"14203349"|"148905273"
10|"October"|"None"|||||||||||||"14203349"|"148905274"
9|"September"|"None"|||||||||||||"14203349"|"148905275"
4|"April"|"None"|||||||||||||"14203346"|"148905228"
8|"August"|"None"|||||||||||||"14203346"|"148905229"
12|"December"|"None"|||||||||||||"14203346"|"148905230"
2|"February"|"None"|||||||||||||"14203346"|"148905231"
1|"January"|"None"|||||||||||||"14203346"|"148905232"
7|"July"|"None"|||||||||||||"14203346"|"148905233"
6|"June"|"None"|||||||||||||"14203346"|"148905234"
3|"March"|"None"|||||||||||||"14203346"|"148905235"
5|"May"|"None"|||||||||||||"14203346"|"148905236"
11|"November"|"None"|||||||||||||"14203346"|"148905237"
10|"October"|"None"|||||||||||||"14203346"|"148905238"
9|"September"|"None"|||||||||||||"14203346"|"148905239"
4|"April"|"None"|||||||||||||"14203342"|"148905180"
8|"August"|"None"|||||||||||||"14203342"|"148905181"
12|"December"|"None"|||||||||||||"14203342"|"148905182"
2|"February"|"None"|||||||||||||"14203342"|"148905183"
1|"January"|"None"|||||||||||||"14203342"|"148905184"
7|"July"|"None"|||||||||||||"14203342"|"148905185"
6|"June"|"None"|||||||||||||"14203342"|"148905186"
3|"March"|"None"|||||||||||||"14203342"|"148905187"
5|"May"|"None"|||||||||||||"14203342"|"148905188"
11|"November"|"None"|||||||||||||"14203342"|"148905189"
10|"October"|"None"|||||||||||||"14203342"|"148905190"
9|"September"|"None"|||||||||||||"14203342"|"148905191"
4|"April"|"None"|||||||||||||"14203345"|"148905216"
8|"August"|"None"|||||||||||||"14203345"|"148905217"
12|"December"|"None"|||||||||||||"14203345"|"148905218"
2|"February"|"None"|||||||||||||"14203345"|"148905219"
1|"January"|"None"|||||||||||||"14203345"|"148905220"
7|"July"|"None"|||||||||||||"14203345"|"148905221"
6|"June"|"None"|||||||||||||"14203345"|"148905222"
3|"March"|"None"|||||||||||||"14203345"|"148905223"
5|"May"|"None"|||||||||||||"14203345"|"148905224"
11|"November"|"None"|||||||||||||"14203345"|"148905225"
10|"October"|"None"|||||||||||||"14203345"|"148905226"
9|"September"|"None"|||||||||||||"14203345"|"148905227"
4|"April"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905252"
8|"August"|"None"|||||||||||||"14203348"|"148905253"
12|"December"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905254"
2|"February"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905255"
1|"January"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905256"
7|"July"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905257"
6|"June"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905258"
3|"March"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905259"
5|"May"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905260"
11|"November"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905261"
10|"October"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203348"|"148905262"
9|"September"|"None"|||||||||||||"14203348"|"148905263"
4|"April"|"None"|||||||||||||"14203362"|"148905420"
8|"August"|"None"|||||||||||||"14203362"|"148905421"
12|"December"|"None"|||||||||||||"14203362"|"148905422"
2|"February"|"None"|||||||||||||"14203362"|"148905423"
1|"January"|"None"|||||||||||||"14203362"|"148905424"
7|"July"|"None"|||||||||||||"14203362"|"148905425"
6|"June"|"None"|||||||||||||"14203362"|"148905426"
3|"March"|"None"|||||||||||||"14203362"|"148905427"
5|"May"|"None"|||||||||||||"14203362"|"148905428"
11|"November"|"None"|||||||||||||"14203362"|"148905429"
10|"October"|"None"|||||||||||||"14203362"|"148905430"
9|"September"|"None"|||||||||||||"14203362"|"148905431"
4|"April"|"None"|||||||||||||"14203351"|"148905288"
8|"August"|"None"|||||||||||||"14203351"|"148905289"
12|"December"|"None"|||||||||||||"14203351"|"148905290"
2|"February"|"None"|||||||||||||"14203351"|"148905291"
1|"January"|"None"|||||||||||||"14203351"|"148905292"
7|"July"|"None"|||||||||||||"14203351"|"148905293"
6|"June"|"None"|||||||||||||"14203351"|"148905294"
3|"March"|"None"|||||||||||||"14203351"|"148905295"
5|"May"|"None"|||||||||||||"14203351"|"148905296"
11|"November"|"None"|||||||||||||"14203351"|"148905297"
10|"October"|"None"|||||||||||||"14203351"|"148905298"
9|"September"|"None"|||||||||||||"14203351"|"148905299"
4|"April"|"None"|||||||||||||"14203354"|"148905324"
8|"August"|"None"|||||||||||||"14203354"|"148905325"
12|"December"|"None"|||||||||||||"14203354"|"148905326"
2|"February"|"None"|||||||||||||"14203354"|"148905327"
1|"January"|"None"|||||||||||||"14203354"|"148905328"
7|"July"|"None"|||||||||||||"14203354"|"148905329"
6|"June"|"None"|||||||||||||"14203354"|"148905330"
3|"March"|"None"|||||||||||||"14203354"|"148905331"
5|"May"|"None"|||||||||||||"14203354"|"148905332"
11|"November"|"None"|||||||||||||"14203354"|"148905333"
10|"October"|"None"|||||||||||||"14203354"|"148905334"
9|"September"|"None"|||||||||||||"14203354"|"148905335"
9|"September"|"None"|||||||||||||"14203347"|"148905240"
4|"April"|"None"|||||||||||||"14203347"|"148905241"
8|"August"|"None"|||||||||||||"14203347"|"148905242"
12|"December"|"None"|||||||||||||"14203347"|"148905243"
2|"February"|"None"|||||||||||||"14203347"|"148905244"
1|"January"|"None"|||||||||||||"14203347"|"148905245"
7|"July"|"None"|||||||||||||"14203347"|"148905246"
6|"June"|"None"|||||||||||||"14203347"|"148905247"
3|"March"|"None"|||||||||||||"14203347"|"148905248"
5|"May"|"None"|||||||||||||"14203347"|"148905249"
11|"November"|"None"|||||||||||||"14203347"|"148905250"
10|"October"|"None"|||||||||||||"14203347"|"148905251"
4|"April"|"None"|||||||||||||"14203350"|"148905276"
8|"August"|"None"|||||||||||||"14203350"|"148905277"
12|"December"|"None"|||||||||||||"14203350"|"148905278"
2|"February"|"None"|||||||||||||"14203350"|"148905279"
1|"January"|"None"|||||||||||||"14203350"|"148905280"
7|"July"|"None"|||||||||||||"14203350"|"148905281"
6|"June"|"None"|||||||||||||"14203350"|"148905282"
3|"March"|"None"|||||||||||||"14203350"|"148905283"
5|"May"|"None"|||||||||||||"14203350"|"148905284"
11|"November"|"None"|||||||||||||"14203350"|"148905285"
10|"October"|"None"|||||||||||||"14203350"|"148905286"
9|"September"|"None"|||||||||||||"14203350"|"148905287"
4|"April"|"None"|||||||||||||"14203353"|"148905312"
8|"August"|"None"|||||||||||||"14203353"|"148905313"
12|"December"|"None"|||||||||||||"14203353"|"148905314"
2|"February"|"None"|||||||||||||"14203353"|"148905315"
1|"January"|"None"|||||||||||||"14203353"|"148905316"
7|"July"|"None"|||||||||||||"14203353"|"148905317"
6|"June"|"None"|||||||||||||"14203353"|"148905318"
3|"March"|"None"|||||||||||||"14203353"|"148905319"
5|"May"|"None"|||||||||||||"14203353"|"148905320"
11|"November"|"None"|||||||||||||"14203353"|"148905321"
10|"October"|"None"|||||||||||||"14203353"|"148905322"
9|"September"|"None"|||||||||||||"14203353"|"148905323"
4|"April"|"None"|||||||||||||"14203377"|"148905600"
8|"August"|"None"|||||||||||||"14203377"|"148905601"
12|"December"|"None"|||||||||||||"14203377"|"148905602"
2|"February"|"None"|||||||||||||"14203377"|"148905603"
1|"January"|"None"|||||||||||||"14203377"|"148905604"
7|"July"|"None"|||||||||||||"14203377"|"148905605"
6|"June"|"None"|||||||||||||"14203377"|"148905606"
3|"March"|"None"|||||||||||||"14203377"|"148905607"
5|"May"|"None"|||||||||||||"14203377"|"148905608"
11|"November"|"None"|||||||||||||"14203377"|"148905609"
10|"October"|"None"|||||||||||||"14203377"|"148905610"
9|"September"|"None"|||||||||||||"14203377"|"148905611"
4|"April"|"None"|||||||||||||"14203380"|"148905636"
8|"August"|"None"|||||||||||||"14203380"|"148905637"
12|"December"|"None"|||||||||||||"14203380"|"148905638"
2|"February"|"None"|||||||||||||"14203380"|"148905639"
1|"January"|"None"|||||||||||||"14203380"|"148905640"
7|"July"|"None"|||||||||||||"14203380"|"148905641"
6|"June"|"None"|||||||||||||"14203380"|"148905642"
3|"March"|"None"|||||||||||||"14203380"|"148905643"
5|"May"|"None"|||||||||||||"14203380"|"148905644"
11|"November"|"None"|||||||||||||"14203380"|"148905645"
10|"October"|"None"|||||||||||||"14203380"|"148905646"
9|"September"|"None"|||||||||||||"14203380"|"148905647"
4|"April"|"None"|||||||||||||"14203373"|"148905552"
8|"August"|"None"|||||||||||||"14203373"|"148905553"
12|"December"|"None"|||||||||||||"14203373"|"148905554"
2|"February"|"None"|||||||||||||"14203373"|"148905555"
1|"January"|"None"|||||||||||||"14203373"|"148905556"
7|"July"|"None"|||||||||||||"14203373"|"148905557"
6|"June"|"None"|||||||||||||"14203373"|"148905558"
3|"March"|"None"|||||||||||||"14203373"|"148905559"
5|"May"|"None"|||||||||||||"14203373"|"148905560"
11|"November"|"None"|||||||||||||"14203373"|"148905561"
10|"October"|"None"|||||||||||||"14203373"|"148905562"
9|"September"|"None"|||||||||||||"14203373"|"148905563"
4|"April"|"None"|||||||||||||"14203376"|"148905588"
8|"August"|"None"|||||||||||||"14203376"|"148905589"
12|"December"|"None"|||||||||||||"14203376"|"148905590"
2|"February"|"None"|||||||||||||"14203376"|"148905591"
1|"January"|"None"|||||||||||||"14203376"|"148905592"
7|"July"|"None"|||||||||||||"14203376"|"148905593"
6|"June"|"None"|||||||||||||"14203376"|"148905594"
3|"March"|"None"|||||||||||||"14203376"|"148905595"
5|"May"|"None"|||||||||||||"14203376"|"148905596"
11|"November"|"None"|||||||||||||"14203376"|"148905597"
10|"October"|"None"|||||||||||||"14203376"|"148905598"
9|"September"|"None"|||||||||||||"14203376"|"148905599"
4|"April"|"None"|||||||||||||"14203379"|"148905624"
8|"August"|"None"|||||||||||||"14203379"|"148905625"
12|"December"|"None"|||||||||||||"14203379"|"148905626"
2|"February"|"None"|||||||||||||"14203379"|"148905627"
1|"January"|"None"|||||||||||||"14203379"|"148905628"
7|"July"|"None"|||||||||||||"14203379"|"148905629"
6|"June"|"None"|||||||||||||"14203379"|"148905630"
3|"March"|"None"|||||||||||||"14203379"|"148905631"
5|"May"|"None"|||||||||||||"14203379"|"148905632"
11|"November"|"None"|||||||||||||"14203379"|"148905633"
10|"October"|"None"|||||||||||||"14203379"|"148905634"
9|"September"|"None"|||||||||||||"14203379"|"148905635"
4|"April"|"None"|||||||||||||"14203365"|"148905456"
8|"August"|"None"|||||||||||||"14203365"|"148905457"
12|"December"|"None"|||||||||||||"14203365"|"148905458"
2|"February"|"None"|||||||||||||"14203365"|"148905459"
1|"January"|"None"|||||||||||||"14203365"|"148905460"
7|"July"|"None"|||||||||||||"14203365"|"148905461"
6|"June"|"None"|||||||||||||"14203365"|"148905462"
3|"March"|"None"|||||||||||||"14203365"|"148905463"
5|"May"|"None"|||||||||||||"14203365"|"148905464"
11|"November"|"None"|||||||||||||"14203365"|"148905465"
10|"October"|"None"|||||||||||||"14203365"|"148905466"
9|"September"|"None"|||||||||||||"14203365"|"148905467"
4|"April"|"None"|||||||||||||"14203364"|"148905444"
8|"August"|"None"|||||||||||||"14203364"|"148905445"
12|"December"|"None"|||||||||||||"14203364"|"148905446"
2|"February"|"None"|||||||||||||"14203364"|"148905447"
1|"January"|"None"|||||||||||||"14203364"|"148905448"
7|"July"|"None"|||||||||||||"14203364"|"148905449"
6|"June"|"None"|||||||||||||"14203364"|"148905450"
3|"March"|"None"|||||||||||||"14203364"|"148905451"
5|"May"|"None"|||||||||||||"14203364"|"148905452"
11|"November"|"None"|||||||||||||"14203364"|"148905453"
10|"October"|"None"|||||||||||||"14203364"|"148905454"
9|"September"|"None"|||||||||||||"14203364"|"148905455"
4|"April"|"None"|||||||||||||"14203378"|"148905612"
8|"August"|"None"|||||||||||||"14203378"|"148905613"
12|"December"|"None"|||||||||||||"14203378"|"148905614"
2|"February"|"None"|||||||||||||"14203378"|"148905615"
1|"January"|"None"|||||||||||||"14203378"|"148905616"
7|"July"|"None"|||||||||||||"14203378"|"148905617"
6|"June"|"None"|||||||||||||"14203378"|"148905618"
3|"March"|"None"|||||||||||||"14203378"|"148905619"
5|"May"|"None"|||||||||||||"14203378"|"148905620"
11|"November"|"None"|||||||||||||"14203378"|"148905621"
10|"October"|"None"|||||||||||||"14203378"|"148905622"
9|"September"|"None"|||||||||||||"14203378"|"148905623"
4|"April"|"None"|||||||||||||"14203381"|"148905648"
8|"August"|"None"|||||||||||||"14203381"|"148905649"
12|"December"|"None"|||||||||||||"14203381"|"148905650"
